일시,풍속(m/s),풍향(deg),유의파고(m),파향(deg),wind_speed_index,wind_deg_index,wave_index,wave_deg_index,berthing_index,berthing_index2
2018-04-04 17:00,5.6,68,1.9,313,3,4,2,4,3.22,0.805
2018-04-05 9:00,7.9,125,1.3,351,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-04-05 10:00,8.1,112,1.4,9,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-04-05 12:00,9.1,93,1.7,2,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-04-05 13:00,8.4,109,1.7,358,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-04-05 14:00,8.9,110,1.8,22,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-04-05 15:00,8.8,117,1.8,16,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-04-05 17:00,7.9,112,1.8,12,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-04-06 9:00,9.2,113,1.6,12,2,3,2,4,2.75,0.6875
2018-04-06 10:00,7.7,95,1.9,25,3,4,2,4,3.22,0.805
2018-04-06 12:00,6.7,68,1.7,19,3,4,2,4,3.22,0.805
2018-04-06 13:00,5.2,79,1.5,19,3,4,2,4,3.22,0.805
2018-04-06 14:00,3.1,95,1.7,6,4,4,2,4,3.5,0.875
2018-04-06 15:00,2.8,137,1.6,308,4,2,2,4,3.12,0.78
2018-04-06 17:00,5.2,182,1.4,224,3,1,2,1,1.81,0.4525
2018-04-07 9:00,11.5,348,2.4,338,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-07 10:00,9.3,348,2.2,336,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-07 12:00,9.7,325,2.4,345,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-07 13:00,9.6,319,2.1,4,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-07 14:00,10.9,327,2.5,292,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-07 15:00,11.7,334,2.2,351,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-07 17:00,11.3,317,2.1,16,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-08 9:00,6.4,340,2.8,8,3,4,1,4,2.97,0.7425
2018-04-08 10:00,8.3,285,2.3,18,3,2,1,4,2.5900000000000003,0.6475000000000001
2018-04-08 12:00,7.1,292,2.2,357,3,3,1,4,2.7800000000000002,0.6950000000000001
2018-04-08 13:00,9.1,291,1.9,26,2,3,2,4,2.75,0.6875
2018-04-08 14:00,8.3,290,2.1,19,3,2,1,4,2.5900000000000003,0.6475000000000001
2018-04-08 15:00,8.4,255,1.8,36,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-08 17:00,8.5,252,1.7,70,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-09 9:00,6.0,335,1.6,212,3,4,2,1,2.38,0.595
2018-04-09 10:00,5.4,329,1.8,221,3,4,2,1,2.38,0.595
2018-04-09 12:00,7.0,353,1.5,206,3,4,2,1,2.38,0.595
2018-04-09 13:00,6.5,346,1.6,233,3,4,2,2,2.66,0.665
2018-04-09 14:00,5.7,344,1.7,226,3,4,2,2,2.66,0.665
2018-04-09 15:00,5.8,344,1.7,236,3,4,2,2,2.66,0.665
2018-04-09 17:00,1.2,257,1.7,290,4,1,2,3,2.6500000000000004,0.6625000000000001
2018-04-10 9:00,9.5,169,1.3,355,2,1,2,4,2.37,0.5925
2018-04-10 10:00,9.5,162,1.3,346,2,1,2,4,2.37,0.5925
2018-04-10 12:00,8.3,178,1.6,348,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-10 13:00,9.5,179,1.4,343,2,1,2,4,2.37,0.5925
2018-04-10 14:00,12.0,186,1.8,349,2,1,2,4,2.37,0.5925
2018-04-10 15:00,11.4,184,1.6,354,2,1,2,4,2.37,0.5925
2018-04-10 17:00,12.5,179,1.8,7,2,1,2,4,2.37,0.5925
2018-04-11 9:00,12.1,244,3.1,8,2,1,1,4,2.12,0.53
2018-04-11 10:00,9.6,242,2.9,328,2,1,1,4,2.12,0.53
2018-04-11 12:00,5.6,274,2.2,327,3,2,1,4,2.5900000000000003,0.6475000000000001
2018-04-11 13:00,5.6,271,2.1,320,3,2,1,4,2.5900000000000003,0.6475000000000001
2018-04-11 14:00,6.8,238,2.2,328,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-04-11 15:00,5.7,245,1.9,316,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-11 17:00,3.7,231,1.8,4,4,1,2,4,2.93,0.7325
2018-04-12 9:00,7.9,262,1.0,47,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-04-12 10:00,7.4,259,1.0,325,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-04-12 12:00,7.4,258,1.1,350,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-12 13:00,5.8,273,1.2,353,3,2,2,4,2.8400000000000003,0.7100000000000001
2018-04-12 14:00,7.4,239,1.1,358,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-12 15:00,6.7,254,1.1,6,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-12 17:00,4.1,343,1.0,310,3,4,3,4,3.47,0.8675
2018-04-13 9:00,6.0,87,0.7,173,3,4,3,1,2.63,0.6575
2018-04-13 10:00,6.0,80,0.7,4,3,4,3,4,3.47,0.8675
2018-04-13 12:00,5.7,94,0.7,321,3,4,3,4,3.47,0.8675
2018-04-13 13:00,5.0,81,0.6,332,3,4,3,4,3.47,0.8675
2018-04-13 14:00,4.0,80,0.6,189,4,4,3,1,2.91,0.7275
2018-04-13 15:00,3.7,85,0.6,38,4,4,3,4,3.75,0.9375
2018-04-13 17:00,4.2,94,0.7,70,3,4,3,4,3.47,0.8675
2018-04-14 9:00,6.5,117,1.3,237,3,3,2,2,2.47,0.6175
2018-04-14 10:00,6.4,103,1.3,10,3,4,2,4,3.22,0.805
2018-04-14 12:00,7.6,124,1.3,6,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-04-14 13:00,7.1,124,1.4,20,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-04-14 14:00,7.5,138,1.5,5,3,2,2,4,2.8400000000000003,0.7100000000000001
2018-04-14 15:00,4.4,102,1.7,1,3,4,2,4,3.22,0.805
2018-04-14 17:00,6.4,48,1.4,13,3,4,2,4,3.22,0.805
2018-04-15 9:00,4.6,345,1.5,9,3,4,2,4,3.22,0.805
2018-04-15 10:00,2.8,12,1.3,18,4,4,2,4,3.5,0.875
2018-04-15 12:00,3.6,354,1.4,23,4,4,2,4,3.5,0.875
2018-04-15 13:00,5.8,345,1.2,155,3,4,2,1,2.38,0.595
2018-04-15 14:00,6.8,337,1.1,165,3,4,2,1,2.38,0.595
2018-04-15 15:00,6.8,327,1.1,153,3,4,2,1,2.38,0.595
2018-04-15 17:00,5.2,330,0.9,54,3,4,3,4,3.47,0.8675
2018-04-16 9:00,7.8,42,0.9,283,3,4,3,3,3.1900000000000004,0.7975000000000001
2018-04-16 10:00,7.1,63,1.0,285,3,4,3,3,3.1900000000000004,0.7975000000000001
2018-04-16 12:00,5.7,53,0.9,304,3,4,3,4,3.47,0.8675
2018-04-16 13:00,5.0,56,0.8,275,3,4,3,3,3.1900000000000004,0.7975000000000001
2018-04-16 14:00,3.7,57,0.8,303,4,4,3,4,3.75,0.9375
2018-04-16 15:00,2.8,49,0.7,188,4,4,3,1,2.91,0.7275
2018-04-16 17:00,3.5,96,0.6,221,4,4,3,1,2.91,0.7275
2018-04-17 9:00,4.7,158,0.9,225,3,2,3,1,2.25,0.5625
2018-04-17 10:00,5.3,149,0.8,232,3,2,3,2,2.5300000000000002,0.6325000000000001
2018-04-17 12:00,5.2,151,0.8,229,3,2,3,2,2.5300000000000002,0.6325000000000001
2018-04-17 13:00,5.0,151,0.9,246,3,2,3,2,2.5300000000000002,0.6325000000000001
2018-04-17 14:00,4.6,164,0.8,233,3,1,3,2,2.34,0.585
2018-04-17 15:00,4.3,154,0.7,240,3,2,3,2,2.5300000000000002,0.6325000000000001
2018-04-17 17:00,4.7,158,0.7,250,3,2,3,2,2.5300000000000002,0.6325000000000001
2018-04-18 9:00,1.1,225,0.4,345,4,1,4,4,3.43,0.8575
2018-04-18 10:00,0.5,173,0.4,341,4,1,4,4,3.43,0.8575
2018-04-18 12:00,0.5,168,0.4,25,4,1,4,4,3.43,0.8575
2018-04-18 13:00,0.9,211,0.4,128,4,1,4,2,2.87,0.7175
2018-04-18 14:00,2.2,231,0.4,66,4,1,4,4,3.43,0.8575
2018-04-18 17:00,3.6,203,0.4,118,4,1,4,2,2.87,0.7175
2018-04-19 9:00,4.8,203,1.0,106,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-04-19 10:00,6.5,231,1.0,65,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-04-19 12:00,6.4,215,1.0,360,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-04-19 13:00,4.8,253,1.0,358,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-04-19 14:00,2.8,226,1.2,3,4,1,2,4,2.93,0.7325
2018-04-19 15:00,5.2,219,1.1,330,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-19 17:00,3.3,207,1.1,322,4,1,2,4,2.93,0.7325
2018-04-20 9:00,2.8,109,1.1,153,4,3,2,1,2.4700000000000006,0.6175000000000002
2018-04-20 10:00,2.2,163,0.8,151,4,1,3,1,2.34,0.585
2018-04-20 12:00,1.4,179,0.7,122,4,1,3,2,2.62,0.655
2018-04-20 13:00,1.7,193,0.8,123,4,1,3,2,2.62,0.655
2018-04-20 14:00,1.5,175,0.8,96,4,1,3,4,3.18,0.795
2018-04-20 15:00,1.7,172,0.6,197,4,1,3,1,2.34,0.585
2018-04-20 17:00,3.8,188,0.7,324,4,1,3,4,3.18,0.795
2018-04-21 9:00,3.3,234,0.8,188,4,1,3,1,2.34,0.585
2018-04-21 10:00,3.8,239,0.8,182,4,1,3,1,2.34,0.585
2018-04-21 12:00,3.6,214,0.8,164,4,1,3,1,2.34,0.585
2018-04-21 13:00,5.3,240,1.0,177,3,1,3,1,2.06,0.515
2018-04-21 14:00,3.7,214,0.9,173,4,1,3,1,2.34,0.585
2018-04-21 15:00,4.6,256,0.9,190,3,1,3,1,2.06,0.515
2018-04-21 17:00,4.9,232,1.1,251,3,1,2,2,2.09,0.5225
2018-04-22 9:00,5.1,352,1.2,190,3,4,2,1,2.38,0.595
2018-04-22 10:00,7.0,0,1.1,190,3,4,2,1,2.38,0.595
2018-04-22 12:00,10.4,2,1.0,320,2,4,3,4,3.1900000000000004,0.7975000000000001
2018-04-22 13:00,9.5,347,1.0,345,2,4,3,4,3.1900000000000004,0.7975000000000001
2018-04-22 14:00,10.2,0,1.1,335,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-04-22 15:00,9.1,9,1.2,259,2,4,2,2,2.38,0.595
2018-04-22 17:00,8.3,53,1.4,272,3,4,2,3,2.9400000000000004,0.7350000000000001
2018-04-23 9:00,10.1,97,1.8,330,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-04-23 10:00,8.0,98,1.8,335,3,4,2,4,3.22,0.805
2018-04-23 12:00,9.0,79,1.6,346,3,4,2,4,3.22,0.805
2018-04-23 13:00,8.4,81,1.6,2,3,4,2,4,3.22,0.805
2018-04-23 14:00,8.7,70,1.4,341,3,4,2,4,3.22,0.805
2018-04-23 15:00,8.9,66,1.6,356,3,4,2,4,3.22,0.805
2018-04-23 17:00,9.9,83,1.6,1,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-04-24 9:00,11.6,53,2.1,40,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-24 10:00,10.8,51,2.1,37,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-24 12:00,10.5,48,1.9,26,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-04-24 13:00,11.7,44,2.0,44,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-04-24 14:00,10.8,35,1.9,14,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-04-24 15:00,12.4,34,2.3,22,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-24 17:00,12.0,31,2.0,20,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-04-25 9:00,8.9,22,2.0,37,3,4,2,4,3.22,0.805
2018-04-25 10:00,8.2,13,2.0,49,3,4,2,4,3.22,0.805
2018-04-25 12:00,8.4,23,1.7,31,3,4,2,4,3.22,0.805
2018-04-25 13:00,7.9,26,1.7,54,3,4,2,4,3.22,0.805
2018-04-25 14:00,8.4,24,1.7,45,3,4,2,4,3.22,0.805
2018-04-25 15:00,7.5,25,1.5,42,3,4,2,4,3.22,0.805
2018-04-25 17:00,6.6,26,1.4,17,3,4,2,4,3.22,0.805
2018-04-26 9:00,6.5,216,0.8,157,3,1,3,1,2.06,0.515
2018-04-26 10:00,7.2,211,0.9,178,3,1,3,1,2.06,0.515
2018-04-26 12:00,7.5,189,1.0,327,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-04-26 13:00,7.2,217,1.0,308,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-04-26 14:00,6.2,215,1.1,312,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-26 15:00,5.6,200,1.1,295,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-26 17:00,4.2,199,1.0,314,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-04-27 9:00,0.5,220,0.6,219,4,1,3,1,2.34,0.585
2018-04-27 10:00,7.6,6,0.8,212,3,4,3,1,2.63,0.6575
2018-04-27 12:00,8.8,26,0.8,323,3,4,3,4,3.47,0.8675
2018-04-27 13:00,9.9,38,1.1,0,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-04-27 14:00,10.7,22,2.0,351,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-04-27 15:00,10.0,5,2.0,354,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-04-27 17:00,9.1,13,2.1,348,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-04-28 9:00,6.1,206,0.8,157,3,1,3,1,2.06,0.515
2018-04-28 10:00,5.8,201,0.8,156,3,1,3,1,2.06,0.515
2018-04-28 12:00,6.4,222,0.8,274,3,1,3,3,2.62,0.655
2018-04-28 13:00,7.1,177,0.9,292,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-04-28 14:00,7.3,223,1.1,327,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-28 15:00,7.4,221,1.2,327,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-28 17:00,5.5,284,1.2,30,3,2,2,4,2.8400000000000003,0.7100000000000001
2018-04-29 9:00,4.3,205,1.2,31,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-29 10:00,4.9,203,1.2,12,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-29 12:00,6.2,214,1.3,343,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-29 13:00,5.8,206,1.3,3,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-29 14:00,6.4,215,1.2,4,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-29 15:00,6.8,204,1.2,5,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-29 17:00,8.3,204,1.3,1,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-30 9:00,5.2,241,1.4,110,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-30 10:00,4.7,212,1.3,119,3,1,2,2,2.09,0.5225
2018-04-30 12:00,5.0,231,1.6,10,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-30 13:00,5.9,230,1.3,12,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-30 14:00,4.6,216,1.5,6,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-30 15:00,5.3,240,1.3,350,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-04-30 17:00,3.2,217,1.2,354,4,1,2,4,2.93,0.7325
2018-05-01 9:00,4.5,84,0.8,101,3,4,3,4,3.47,0.8675
2018-05-01 10:00,3.0,100,1.0,201,4,4,3,1,2.91,0.7275
2018-05-01 13:00,1.2,106,0.7,252,4,3,3,2,3.0000000000000004,0.7500000000000001
2018-05-01 14:00,1.8,132,0.9,237,4,3,3,2,3.0000000000000004,0.7500000000000001
2018-05-01 15:00,1.7,178,0.7,226,4,1,3,2,2.62,0.655
2018-05-01 17:00,2.4,111,0.7,183,4,3,3,1,2.7200000000000006,0.6800000000000002
2018-05-02 9:00,3.9,93,0.3,312,4,4,4,4,4.0,1.0
2018-05-02 10:00,4.5,101,0.4,20,3,4,4,4,3.72,0.93
2018-05-02 12:00,3.4,69,0.5,314,4,4,4,4,4.0,1.0
2018-05-02 13:00,3.1,81,0.5,292,4,4,4,4,4.0,1.0
2018-05-02 14:00,2.9,85,0.4,294,4,4,4,4,4.0,1.0
2018-05-02 15:00,0.7,104,0.4,289,4,4,4,3,3.7199999999999998,0.9299999999999999
2018-05-02 17:00,0.9,305,0.6,1,4,3,3,4,3.5600000000000005,0.8900000000000001
2018-05-03 9:00,2.6,284,2.7,320,4,2,1,4,2.87,0.7175
2018-05-03 10:00,9.4,294,2.5,352,2,3,1,4,2.5,0.625
2018-05-03 12:00,7.6,224,2.5,177,3,1,1,1,1.56,0.39
2018-05-03 13:00,11.2,265,2.6,159,2,1,1,1,1.28,0.32
2018-05-03 14:00,11.1,306,2.6,149,2,3,1,1,1.6600000000000001,0.41500000000000004
2018-05-03 15:00,9.6,332,2.9,149,2,4,1,1,1.85,0.4625
2018-05-03 17:00,7.6,333,2.7,116,3,4,1,2,2.41,0.6025
2018-05-04 9:00,10.2,283,3.4,156,2,2,1,1,1.47,0.3675
2018-05-04 10:00,9.1,271,3.3,160,2,2,1,1,1.47,0.3675
2018-05-04 12:00,8.4,253,3.0,179,3,1,1,1,1.56,0.39
2018-05-04 13:00,8.6,256,3.1,55,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-05-04 14:00,9.2,247,3.2,173,2,1,1,1,1.28,0.32
2018-05-04 15:00,4.9,290,3.0,185,3,2,1,1,1.7500000000000002,0.43750000000000006
2018-05-04 17:00,2.4,158,2.9,102,4,2,1,4,2.87,0.7175
2018-05-05 9:00,7.8,255,2.1,343,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-05-05 10:00,7.9,240,2.1,339,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-05-05 12:00,5.9,242,2.3,319,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-05-05 13:00,9.4,230,2.3,320,2,1,1,4,2.12,0.53
2018-05-05 14:00,6.5,226,2.2,354,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-05-05 15:00,8.9,232,2.0,0,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-05-05 17:00,10.2,228,2.0,3,2,1,2,4,2.37,0.5925
2018-05-06 9:00,3.9,265,1.9,239,4,1,2,2,2.37,0.5925
2018-05-06 10:00,3.0,293,1.5,202,4,3,2,1,2.4700000000000006,0.6175000000000002
2018-05-06 12:00,1.9,166,1.3,118,4,1,2,2,2.37,0.5925
2018-05-06 13:00,6.0,185,1.2,71,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-05-06 14:00,8.6,200,1.4,25,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-05-06 15:00,8.4,178,1.3,44,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-05-06 17:00,7.0,158,1.3,46,3,2,2,4,2.8400000000000003,0.7100000000000001
2018-05-07 9:00,2.8,86,1.4,109,4,4,2,4,3.5,0.875
2018-05-07 10:00,5.1,94,1.2,130,3,4,2,2,2.66,0.665
2018-05-07 12:00,3.2,60,1.3,138,4,4,2,1,2.66,0.665
2018-05-07 13:00,5.0,63,1.1,148,3,4,2,1,2.38,0.595
2018-05-07 14:00,4.3,49,1.0,145,3,4,3,1,2.63,0.6575
2018-05-07 15:00,4.7,41,0.9,160,3,4,3,1,2.63,0.6575
2018-05-07 17:00,4.4,54,0.8,171,3,4,3,1,2.63,0.6575
2018-05-08 9:00,8.6,63,1.3,26,3,4,2,4,3.22,0.805
2018-05-08 10:00,7.3,60,1.4,46,3,4,2,4,3.22,0.805
2018-05-08 12:00,7.6,49,1.4,11,3,4,2,4,3.22,0.805
2018-05-08 13:00,8.2,41,1.8,1,3,4,2,4,3.22,0.805
2018-05-08 14:00,8.0,45,1.6,348,3,4,2,4,3.22,0.805
2018-05-08 15:00,9.1,37,1.5,11,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-05-08 17:00,9.7,57,1.8,334,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-05-09 9:00,7.5,37,1.9,11,3,4,2,4,3.22,0.805
2018-05-09 10:00,6.9,46,1.8,9,3,4,2,4,3.22,0.805
2018-05-09 12:00,6.4,30,1.8,23,3,4,2,4,3.22,0.805
2018-05-09 13:00,6.6,19,1.7,11,3,4,2,4,3.22,0.805
2018-05-09 14:00,7.8,21,1.7,17,3,4,2,4,3.22,0.805
2018-05-09 15:00,7.8,12,1.6,13,3,4,2,4,3.22,0.805
2018-05-09 17:00,7.4,23,1.7,24,3,4,2,4,3.22,0.805
2018-05-10 9:00,1.7,236,1.3,164,4,1,2,1,2.09,0.5225
2018-05-10 10:00,3.0,209,1.1,179,4,1,2,1,2.09,0.5225
2018-05-10 12:00,4.8,194,1.0,185,3,1,3,1,2.06,0.515
2018-05-10 13:00,5.2,207,1.0,189,3,1,3,1,2.06,0.515
2018-05-10 14:00,6.4,201,0.9,175,3,1,3,1,2.06,0.515
2018-05-10 15:00,7.0,201,0.9,180,3,1,3,1,2.06,0.515
2018-05-10 17:00,7.4,195,1.1,186,3,1,2,1,1.81,0.4525
2018-05-11 9:00,5.8,224,0.7,5,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-11 10:00,5.3,239,0.8,3,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-11 12:00,3.8,225,0.8,23,4,1,3,4,3.18,0.795
2018-05-11 13:00,4.7,212,0.7,359,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-11 14:00,6.2,229,0.7,6,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-11 15:00,6.6,221,0.7,4,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-11 17:00,4.2,220,0.7,158,3,1,3,1,2.06,0.515
2018-05-12 9:00,4.9,243,0.8,23,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-12 10:00,2.2,253,0.8,29,4,1,3,4,3.18,0.795
2018-05-12 12:00,5.6,215,0.7,45,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-12 13:00,4.6,217,0.9,29,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-12 14:00,2.8,209,0.9,40,4,1,3,4,3.18,0.795
2018-05-12 15:00,4.1,188,0.7,29,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-12 17:00,8.1,206,1.0,6,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-13 9:00,4.9,234,1.4,14,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-05-13 10:00,4.3,254,1.3,37,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-05-13 12:00,3.8,246,1.1,75,4,1,2,4,2.93,0.7325
2018-05-13 13:00,3.1,342,1.0,152,4,4,3,1,2.91,0.7275
2018-05-13 14:00,4.7,351,1.0,180,3,4,3,1,2.63,0.6575
2018-05-13 15:00,5.3,6,1.1,192,3,4,2,1,2.38,0.595
2018-05-13 17:00,4.4,17,1.0,171,3,4,3,1,2.63,0.6575
2018-05-14 9:00,3.0,176,0.7,18,4,1,3,4,3.18,0.795
2018-05-14 10:00,4.1,191,0.6,25,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-14 12:00,4.8,189,0.6,10,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-14 13:00,4.8,197,0.6,4,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-14 14:00,4.0,197,0.6,354,4,1,3,4,3.18,0.795
2018-05-14 15:00,5.2,199,0.6,0,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-14 17:00,6.2,192,0.7,345,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-05-15 9:00,3.7,225,0.8,329,4,1,3,4,3.18,0.795
2018-05-15 10:00,2.8,183,0.6,330,4,1,3,4,3.18,0.795
2018-05-15 12:00,3.1,195,0.5,9,4,1,4,4,3.43,0.8575
2018-05-15 13:00,3.7,192,0.6,322,4,1,3,4,3.18,0.795
2018-05-15 14:00,2.3,187,0.6,280,4,1,3,3,2.9000000000000004,0.7250000000000001
2018-05-15 15:00,3.4,195,0.6,352,4,1,3,4,3.18,0.795
2018-05-15 17:00,2.7,219,0.7,337,4,1,3,4,3.18,0.795
2018-05-16 9:00,7.0,229,1.4,326,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-05-16 10:00,8.8,248,1.4,337,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-05-16 12:00,8.2,183,1.4,323,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-05-16 13:00,8.2,183,1.3,353,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-05-16 14:00,7.3,187,1.2,349,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-05-16 15:00,10.9,196,1.7,353,2,1,2,4,2.37,0.5925
2018-05-16 17:00,11.1,218,2.3,350,2,1,1,4,2.12,0.53
2018-05-17 9:00,5.8,231,1.5,238,3,1,2,2,2.09,0.5225
2018-05-17 10:00,1.0,284,1.4,351,4,2,2,4,3.12,0.78
2018-05-17 12:00,2.1,245,1.3,359,4,1,2,4,2.93,0.7325
2018-05-17 13:00,2.3,186,1.4,7,4,1,2,4,2.93,0.7325
2018-05-17 14:00,2.3,184,1.3,354,4,1,2,4,2.93,0.7325
2018-05-17 15:00,2.4,138,1.3,4,4,2,2,4,3.12,0.78
2018-05-17 17:00,2.5,201,1.4,344,4,1,2,4,2.93,0.7325
2018-05-18 9:00,8.8,333,1.3,347,3,4,2,4,3.22,0.805
2018-05-18 10:00,10.2,342,1.2,331,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-05-18 12:00,11.0,348,1.5,309,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-05-18 13:00,8.3,359,1.6,348,3,4,2,4,3.22,0.805
2018-05-18 14:00,10.6,346,1.5,4,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-05-18 15:00,11.1,346,1.9,19,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-05-18 17:00,11.3,348,2.0,6,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-05-19 9:00,8.1,47,2.6,11,3,4,1,4,2.97,0.7425
2018-05-19 10:00,8.4,55,2.7,4,3,4,1,4,2.97,0.7425
2018-05-19 12:00,7.0,29,2.4,11,3,4,1,4,2.97,0.7425
2018-05-19 13:00,6.5,10,2.2,25,3,4,1,4,2.97,0.7425
2018-05-19 14:00,6.5,14,2.1,33,3,4,1,4,2.97,0.7425
2018-05-19 15:00,7.9,5,2.2,44,3,4,1,4,2.97,0.7425
2018-05-19 17:00,7.1,5,1.8,54,3,4,2,4,3.22,0.805
2018-05-20 9:00,6.7,100,1.8,339,3,4,2,4,3.22,0.805
2018-05-20 10:00,6.6,103,1.9,323,3,4,2,4,3.22,0.805
2018-05-20 12:00,4.8,87,1.7,325,3,4,2,4,3.22,0.805
2018-05-20 13:00,5.4,82,1.6,337,3,4,2,4,3.22,0.805
2018-05-20 14:00,4.5,69,1.5,316,3,4,2,4,3.22,0.805
2018-05-20 15:00,6.2,54,1.4,355,3,4,2,4,3.22,0.805
